Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2019,SYNTEL INC,0,1,0,0,54,2019,MI,TROY,48083
2019,SYNTEL INC,1,0,0,0,54,2201,MI,TROY,48083
2019,POLYTEC FOHA INC,1,0,0,0,33,7250,MI,WARREN,48092
2019,AMWAY INTERNATIONAL INC,0,0,1,0,33,8910,MI,ADA,49355
2019,GENERAL CHEMICAL CORP,0,0,0,1,32,0423,MI,BRIGHTON,48116
2019,JACKSON DAWSON COMMUNICATIONS,0,0,1,1,54,6912,MI,DEARBORN,48126
2019,MUSASHI AUTO PARTS MICHIGAN INC,1,0,0,0,33,8651,MI,BATTLE CREEK,49037
2019,AIRBOSS FLEXIBLE PRODUCTS CO,0,0,1,0,32,0046,MI,AUBURN HILLS,48326
2019,THE FED GRP USA INC,0,1,0,0,42,0160,MI,SOUTHFIELD,48033
2019,UNIFORM COLOR COMPANY,1,0,0,0,32,3643,MI,HOLLAND,49423
2019,TTI GLOBAL INC,3,1,1,1,54,5067,MI,BLOOMFIELD HILLS,48304
2019,VW CREDIT INC,0,0,2,1,52,2409,IL,LIBERTYVILLE,60048
2019,VW CREDIT INC,0,0,1,0,33,2409,VA,HERNDON,20171
2019,VW CREDIT INC,0,0,1,0,52,2409,VA,HERNDON,20171
2019,COMPUCOM SYSTEMS INC,1,0,1,0,54,3156,SC,FORT MILL,29707
2019,SULLIVAN COTTER AND ASSOCIATES INC,0,0,2,0,54,3607,MN,MINNEAPOLIS,55402
2019,NEOGEN CORPORATION,3,0,1,0,54,7843,MI,LANSING,48912
2019,THIELENHAUS MICROFINISH CORP,1,0,0,0,33,2528,MI,NOVI,48375
2019,ASCENSION GENESYS HOSPITAL,2,0,0,0,62,7821,MI,GRAND BLANC,48439
2019,EHLERT BRYAN,1,0,0,0,54,7874,VA,TYSONS,22182
2019,ROCHESTER GEAR INC,1,0,0,0,33,9349,MI,CLIFFORD,48727
2019,PERCEPTRON INC,2,0,1,0,33,1442,MI,PLYMOUTH,48170
2019,MCLAREN FLINT,0,0,3,0,62,3119,MI,FLINT,48532
2019,CLAYTON & MCKERVEY PC,0,1,0,0,54,3796,MI,SOUTHFIELD,48075
2019,BUTZEL LONG A PROFESSIONAL CORP,0,0,1,0,54,4883,MI,DETROIT,48226
2019,AURORA SPECIALTY CHEMISTRIES,0,0,1,0,32,3858,MI,LANSING,48912
2019,CONTRACT PROFESSIONALS INC,1,1,1,0,56,5911,MI,WATERFORD,48329
2019,MCLAREN HEALTH CARE,0,0,3,0,56,7643,MI,GRAND BLANC,48439
2019,FREDERICK SCARPACE OD P C D/B/A ME,1,0,0,0,62,9643,MI,DEARBORN HEIGHTS,48127
2019,HAMILTON COMMUNITY HEALTH NETWORK,0,0,1,0,62,6558,MI,FLINT,48502
2019,KETTERING UNIV,1,0,0,0,61,0852,MI,FLINT,48504
2019,ARCO SERVICE CORPORATION,8,6,3,1,56,3629,MI,LIVONIA,48152
2019,PLASTIPAK PACKAGING INC,1,0,1,0,32,8126,MI,PLYMOUTH,48170
2019,HIGHLIGHT INDUSTRIES INC,2,0,0,0,33,8671,MI,WYOMING,49519
2019,RENKIM CORPORATION,1,0,0,0,51,1198,MI,SOUTHGATE,48195
2019,ANN ARBOR SPARK,1,0,0,0,81,6899,MI,ANN ARBOR,48104
2019,ENGINEERING TECH ASSOC INC,15,10,75,6,54,8573,MI,TROY,48083
2019,UNITED HOME HEALTH SVCS INC,0,0,1,0,62,3621,MI,GARDEN CITY,48135
2019,ALTIMETRIK CORP,0,1,0,0,54,6423,MI,SOUTHFIELD,48075
2019,MANN HUMMEL USA INC,3,1,0,0,33,8068,MI,PORTAGE,49002
2019,ALAN C YOUNG & ASSO P C,1,0,0,0,54,3166,MI,DETROIT,48202
2019,EMPHASYS COMPUTER SOLUTIONS INC,0,0,1,1,54,4382,FL,FORT LAUDERDALE,33308
2019,EMPHASYS COMPUTER SOLUTIONS INC DB,0,0,1,0,54,4382,FL,MIAMI,33178
2019,THE CSM GROUP INC,0,1,0,0,99,2025,MI,KALAMAZOO,49007
2019,DESIGN SYSTEMS INC,2,0,0,0,54,3709,MI,FARMINGTON,48331
2019,SOTHEBYS INC,3,0,8,0,45,8406,NY,NEW YORK,10021
2019,RASSINI INTERNATIONAL INC,1,0,0,0,33,1025,MI,PLYMOUTH,48170
2019,VIZIENT INC FORMERLY UNIY,0,0,1,0,55,2248,TX,IRVING,75062
2019,DOEREN MAYHEW & CO P C,0,1,1,0,54,2570,MI,TROY,48084
2019,NEWLAND MEDICAL ASSOCIATES PC,0,0,0,1,62,5445,MI,BINGHAM FARMS,48025
2019,NEWLAND MEDICAL ASSOCIATES PC,0,0,0,1,62,5445,MI,SOUTHFIELD,48075
2019,BAUER ASSOCIATES INC,1,0,1,0,33,5587,MI,PLYMOUTH,48170
2019,DANLAW INC,18,5,19,4,54,5987,MI,NOVI,48375
2019,TOOLING & EQUIPMENT INTERNATIONAL,1,0,0,0,33,6224,MI,LIVONIA,48150
2019,VOLVO CONSTR EQUIPMENT N AM LLC,0,0,4,0,33,6821,PA,SHIPPENSBURG,17257
2019,CHANGE PARTS INC,1,0,0,0,33,5120,MI,LUDINGTON,49431
2019,SUN PHARMACEUTICAL INDUSTRIES INC,0,0,1,0,32,5723,NJ,CRANBURY,08512
2019,"SUN PHARMACEUTICAL INDUSTRIES, INC",0,0,2,0,32,5723,NJ,PRINCETON,08540
2019,DOMINOS PIZZA INC,5,1,28,0,72,1577,MI,ANN ARBOR,48105
2019,PHOENIX COMPANY OF WASHTENAW LLC,0,0,0,1,23,1593,MI,YPSILANTI,48197
2019,COMPUTER ENGRG SVCS DBA TRILLIUM,1,0,6,1,54,2681,MI,ROCHESTER,48309
2019,COMPUTER AND ENGINEERING SVCS INC,1,0,9,1,54,2681,MI,ROCHESTER HILLS,48309
2019,PROMESS INC,1,0,1,0,33,7276,MI,BRIGHTON,48116
2019,MC MOLDS INC,0,0,1,0,33,2088,MI,WILLIAMSTON,48895
2019,MEDICAL CENTER EMERGENCY SERVICES,0,0,1,0,62,7427,MI,DETROIT,48201
2019,JOGUE INC,0,0,1,0,31,8882,MI,PLYMOUTH,48170
2019,LAKESHORE COMMUNICATION DISORDERS,1,0,0,0,56,4118,MI,SAINT CLAIR SHORES,48081
2019,FORI AUTOMATION INC,1,0,0,0,33,6819,MI,SHELBY TOWNSHIP,48315
2019,DENSO MANUFACTURING MICHIGAN INC,0,0,2,0,33,5024,MI,BATTLE CREEK,49037
2019,DENSO MANUFACTURING MICHIGAN INC,0,0,1,0,99,5024,MI,BATTLE CREEK,49037
2019,INALFA ROOF SYSTEMS INC,4,0,2,0,33,8870,MI,AUBURN HILLS,48326
2019,JAMES STEEL & TUBE COMPANY,0,0,1,0,33,1723,MI,MADISON HEIGHTS,48071
2019,EPITEC INC,45,34,81,21,54,3079,MI,SOUTHFIELD,48033
2019,EPITEC INC,0,1,0,0,54,6307,MI,SOUTHFIELD,48033
2019,HR UNLIMITED INC,3,3,1,3,54,7062,MI,LANSING,48911
2019,INTEGRATED MANAGEMENT SYSTEMS INC,2,1,6,4,54,7881,MI,ANN ARBOR,48108
2019,ALTAIR ENGINEERING INC,0,0,1,0,54,9182,MI,TROY,48083
2019,ALTAIR ENGINEERING INC,14,1,24,0,54,1828,MI,TROY,48083
2019,PULMONARY ASSOCIATES PC,0,0,3,0,62,7466,MI,FLINT,48532
2019,ONUR ULGEN INC,4,1,3,0,54,1735,MI,DEARBORN,48126
2019,ASSOCIATED RADIOLOGISTS OF FLINT P,0,0,1,0,62,1836,MI,FLINT,48503
2019,WAR MEMORIAL HOSPITAL,0,0,1,0,62,2147,MI,SAULT SAINTE MARIE,49783
2019,QUICKEN LOANS INC,36,1,113,5,52,3955,MI,DETROIT,48226
2019,RYOBI DIE CASTING USA INC,1,0,0,0,33,4602,IN,SHELBYVILLE,46176
2019,METCO SERVICES INC,1,0,0,0,54,6168,MI,DETROIT,48226
2019,CSC COVANSYS CORPORATION,2,1,10,2,54,6945,TX,PLANO,75024
2019,CSC COVANSYS CORPORATION,0,0,4,1,54,6945,TX,RICHARDSON,75080
2019,CSC COVANSYS CORPORATION,40,9,66,12,54,6945,VA,MC LEAN,22102
2019,CSC COVANSYS CORPORATION,0,0,1,0,54,6945,VA,MCLEAN,22102
2019,CSC COVANSYS CORPORATION,9,1,76,3,54,6945,VA,TYSONS,22102
2019,QUICKEN LOANS INC,0,0,1,0,52,9395,MI,DETROIT,48226
2019,SYSTEMS TECHNOLOGY GROUP INC,31,10,138,6,54,2369,MI,TROY,48084
2019,ORION ENGINEERING COMPANY INC,2,0,1,0,54,3744,MI,JACKSON,49201
2019,PHYSIOTHERAPY ASSOC INC DBA NOVACA,0,0,3,0,62,7193,PA,MECHANICSBURG,17055
2019,PHYSIOTHERAPY ASSOC INC DBA NOVACA,0,0,1,0,62,7193,PA,MOUNT UNION,17066
2019,THAI SUMMIT AMERICA CORPORATION,1,0,0,0,33,7507,MI,HOWELL,48843
2019,SATURN ELECTRONICS CORPORATION,0,0,1,0,33,9992,MI,ROMULUS,48174
2019,SYGNETICS INC,0,0,1,0,54,1410,MI,AUBURN HILLS,48326
2019,L&W INC,1,0,0,0,33,3544,MI,NEW BOSTON,48164
2019,AMERITRUST GROUP INC,0,0,1,0,52,6206,MI,SOUTHFIELD,48034
2019,WARREN INDUSTRIES INC,0,0,1,0,33,7095,MI,CLINTON TOWNSHIP,48035
2019,MAGNA SEATING OF AMERICA INC,0,0,3,0,32,8294,MI,NOVI,48377
2019,QUINN EVANS ARCHITECTS,0,0,1,0,54,7715,DC,WASHINGTON,20037
2019,MODERN MACHINERY OF BEAVERTON INC,1,0,0,0,32,9571,MI,BEAVERTON,48612
2019,SOMAT ENGINEERING INC,2,0,1,0,54,9838,MI,DETROIT,48202
2019,DENSO INTERNATIONAL AMERICA INC,0,0,1,0,33,1421,MI,SOUTHFIELD,48033
2019,HARLEY ELLIS DEVEREAUX CORP,6,0,2,0,54,5558,CA,LOS ANGELES,90017
2019,C I P A USA INC,1,0,0,0,42,7803,MI,PORT HURON,48060
2019,DENSO INTERNATIONAL AMERICA INC,2,0,26,0,33,1421,MI,SOUTHFIELD,48033
2019,OERLIKON METCO,0,0,2,0,33,4206,NY,WESTBURY,11590
2019,POPULUS GROUP LLC,0,0,0,1,56,9021,MI,TROY,48084
2019,HYUNDAI AMERICA TECHNICAL CTR INC,0,0,1,0,33,0894,MI,SUPERIOR TOWNSHIP,48198
2019,HYUNDAI AMERICA TECHNICAL CTR INC,0,0,2,0,54,0894,MI,SUPERIOR TOWNSHIP,48198
2019,ESSILOR LABORATORIES OF AMERICA IN,3,0,0,0,33,3743,TX,RICHARDSON,75082
2019,BUHLERPRINCE INC,2,0,0,0,33,8390,MI,HOLLAND,49423
2019,TACHI S ENGINEERING U S A INC,1,0,0,0,54,0277,MI,FARMINGTON,48335
2019,TACHI S ENGINEERING U S A INC,0,0,1,0,54,0277,MI,FARMINGTON HILLS,48335
2019,SANOH AMERICA INC,0,0,1,1,33,4169,OH,FINDLAY,45840
2019,CADILLAC RUBBER & PLASTICS INC D/B,2,0,0,0,33,0237,MI,NOVI,48375
2019,KOLANO AND SAHA ENGINEERS INC,1,0,0,0,54,0577,MI,WATERFORD,48329
2019,HUTCHINSON ANTIVIBRATION SYSTEMS I,1,0,0,0,32,8017,MI,GRAND RAPIDS,49503
2019,A RAYMOND TINNERMAN AUTOMOTIVE INC,0,0,2,0,33,8031,MI,ROCHESTER,48309
2019,OPTIMAL CAE INC,24,5,17,1,54,4098,MI,PLYMOUTH,48170
2019,PRIORITY HEALTH,2,0,0,0,52,5520,MI,GRAND RAPIDS,49503
2019,PRIORITY HEALTH,1,0,0,1,52,5520,MI,GRAND RAPIDS,49504
2019,FEDERAL MOGUL POWERTRAIN LLC,2,0,3,0,33,9472,MI,PLYMOUTH,48170
2019,FEDERAL MOGUL POWERTRAIN LLC,0,0,1,0,33,9472,PA,EXTON,19341
2019,FEDERAL MOGUL POWERTRAIN LLC,1,0,0,0,33,9472,VA,BLACKSBURG,24060
2019,FEDERAL MOGUL POWERTRAIN LLC,1,0,0,0,33,9472,WI,WAUPUN,53963
2019,APPLIED IMAGING,0,0,1,0,42,2889,MI,GRAND RAPIDS,49512
2019,USUI INTERNATIONAL CORPORATION,1,0,0,0,32,6508,MI,PLYMOUTH,48170
2019,USUI INTERNATIONAL CORPORATION,0,0,1,0,32,6508,VA,CHESAPEAKE,23323
2019,DBC ENTERPRISE INC,1,0,0,0,48,7571,MI,TAYLOR,48180
2019,CHUCK SCHUBERT & ASSOCIATES INC DB,0,0,1,0,54,7907,MI,LIVONIA,48152
2019,MERITAGE HOSPITALITY GROUP INC,0,0,1,0,72,0460,MI,GRAND RAPIDS,49503
2019,FLAGSTAR BANK FSB,9,1,27,2,52,4984,MI,TROY,48098
2019,EMERGENCY TECH INC DBA SOUNDOFF SI,1,0,0,0,33,9208,MI,HUDSONVILLE,49426
2019,PAX INTERNATIONAL COMPANY INC,0,0,1,1,54,5906,MI,ROCHESTER,48309
2019,PAX INTL CO INC,0,1,6,2,54,5906,MI,ROCHESTER HILLS,48309
2019,PAX INTERNATIONAL COMPANY INC,0,0,1,0,54,5908,MI,ROCHESTER HILLS,48309
2019,UNIQUE SYSTEMS DESIGN INC,0,0,2,0,54,6129,MI,BLOOMFIELD HILLS,48302
2019,UNITED SHORE FINANCIAL SERVICES LL,8,0,12,0,52,0395,MI,PONTIAC,48341
2019,GALA & ASSOCIATES INC,1,0,0,0,54,0971,MI,BEVERLY HILLS,48025
2019,APPLIED AUTOMATION TECHNOLOGIES IN,1,0,0,0,51,9737,MI,ROCHESTER,48309
2019,UNITED SHORE FINANCIAL SVCS LLC,1,0,0,0,52,0395,MI,PONTIAC,48341
2019,VALASSIS COMMUNICATIONS INC,1,0,10,0,54,0940,MI,LIVONIA,48152
2019,REAL GREEN SYSTEMS INC,0,0,1,0,54,7009,MI,WALLED LAKE,48390
2019,KIEKERT USA INC,0,1,0,0,33,8500,MI,WIXOM,48393
2019,REED CITY HOSP CORP D/B/A SPECTRUM,0,0,1,0,62,0076,MI,GRAND RAPIDS,49504
2019,DETROIT DIESEL CORP,0,0,1,0,33,2023,MI,REDFORD,48239
2019,DETROIT DIESEL CORPORATION,7,0,10,1,33,2033,MI,DETROIT,48239
2019,DETROIT DIESEL CORPORATION,0,0,7,0,33,2033,MI,REDFORD,48239
2019,LENAWEE STAMPING CORP,1,0,0,0,33,3746,MI,TECUMSEH,49286
2019,STEFANINI INC,9,0,6,2,54,4613,MI,SOUTHFIELD,48034
2019,BRONSON BATTLE CREEK HOSPITAL,0,0,1,0,62,6791,MI,BATTLE CREEK,49017
2019,DELISLE ASSOCIATES LTD,0,0,1,1,54,7778,MI,PORTAGE,49002
2019,HIROTEC AMERICA INC,0,0,1,0,33,2919,MI,AUBURN HILLS,48326
2019,G TECH SERVICES INC,0,0,2,0,54,6874,MI,DEARBORN,48126
2019,G TECH SERVICES INC,13,6,10,0,56,6874,MI,DEARBORN,48126
2019,AMERIHOME MORTGAGE COMPANY LLC,10,2,2,0,52,9035,CA,THOUSAND OAKS,91362
2019,AMERIHOME MORTGAGE COMPANY LLC,0,0,7,1,52,9035,CA,WESTLAKE VILLAGE,91362
2019,AMERIHOME MORTGAGE CO LLC,1,0,0,0,52,9035,CA,WOODLAND HILLS,91367
2019,NYX INC,15,0,7,0,32,6132,MI,LIVONIA,48150
2019,ASSOCIATION CHINESE AMERICANS INC,1,0,0,0,61,9409,MI,MADISON HEIGHTS,48071
2019,ASSOCIATION CHINESE AMERICANS INC,0,0,1,1,62,9409,MI,STERLING HEIGHTS,48310
2019,COMMONWEALTH ASSOCIATES INC,1,0,0,0,54,9676,MI,JACKSON,49202
2019,AMERICAN HYDROSTATICS DISTRIBUTION,2,0,0,0,54,9166,MI,TROY,48084
2019,RICARDO INC,1,0,0,0,54,3347,MI,BELLEVILLE,48111
2019,RICARDO INC,7,0,4,0,54,3470,MI,BELLEVILLE,48111
2019,RICARDO INC,1,0,0,0,54,3470,MI,VAN BUREN TWP,48111
2019,GENE CODES CORPORATION,1,0,0,0,51,4306,MI,ANN ARBOR,48108
2019,HUMANTECH INC,1,0,0,0,54,9576,MI,ANN ARBOR,48108
2019,CHERRY STREET SVCS INC DBA CHERRY,0,0,2,0,62,3534,MI,GRAND RAPIDS,49503
2019,ALTRON AUTOMATION INC,0,0,1,0,33,3769,MI,HUDSONVILLE,49426
2019,FREUDENBERG NOK GEN PARTNERSHIP,4,1,7,0,32,8208,MI,PLYMOUTH,48170
2019,RELIABLE ANALYSIS INC,1,0,0,0,54,5812,MI,MADISON HEIGHTS,48071
2019,HI LEX CONTROLS INC,2,1,0,1,33,5542,MI,LITCHFIELD,49252
2019,FLEXTECH INC,0,0,1,0,54,8822,MI,HOLLAND,49424
2019,ESCALENT INC,0,0,1,0,54,2316,MI,LIVONIA,48152
2019,ALLYGROW TECHNOLOGIES,0,0,1,0,54,4920,MI,ROCHESTER,48309
2019,TECH ASSOC INC DBA ALLYGROW TECH,0,0,1,0,54,4920,MI,ROCHESTER HILLS,48309
2019,VIBRACOUSTIC USA INC FORMERLY T RE,0,0,1,1,33,2287,MI,SOUTH HAVEN,49090
2019,SET ENTERPRISES INC,1,0,0,0,33,3635,MI,STERLING HEIGHTS,48312
2019,SMR AUTOMOTIVE SYS USA INC,0,0,2,0,33,8513,MI,MARYSVILLE,48040
2019,NBHX TRIM USA CORPORATION,1,0,0,0,33,8660,MI,COMSTOCK PARK,49321
2019,DOUGLAS AUTOTECH CORPORATION,1,0,0,0,33,1695,MI,BRONSON,49028
2019,DESAI/NASR CONSULTING ENGINEERS IN,2,0,0,0,54,2471,MI,WEST BLOOMFIELD,48322
2019,KAWASAKI ROBOTICS USA INC,1,0,1,0,33,6390,MI,WIXOM,48393
2019,ASPIRUS IRONWOOD HOSP & CLINICS IN,0,0,1,0,62,8586,MI,IRONWOOD,49938
2019,JDM SYSTEMS CONSULTANTS INC,0,0,1,0,54,8834,MI,FARMINGTON,48334
2019,JDM SYSTEMS CONSULTANTS INC,3,0,4,0,54,8834,MI,FARMINGTON HILLS,48334
2019,HELEN INC DBA ENVIRONMENTAL,0,0,1,0,32,9557,MI,CALEDONIA,49316
2019,EFD INDUCTION INC,0,0,1,0,33,7767,MI,MADISON HEIGHTS,48071
2019,ADVANTAGE SINTERED METALS INC,1,0,0,0,33,0571,MI,BATTLE CREEK,49037
2019,IMRA AMERICA INC,1,0,0,0,54,1648,MI,ANN ARBOR,48105
2019,EMPIRE ELECTRONICS CORP,0,0,1,0,33,5265,GA,STONE MOUNTAIN,30083
2019,HORIZON GLOBAL AMERICAS INC,5,0,1,0,33,5446,MI,PLYMOUTH,48170
2019,STERLING COMPUTER CONSULTANTS INC,3,0,0,0,54,8781,MI,TROY,48084
2019,HOLCIM INC,2,1,2,0,32,3735,IL,CHICAGO,60631
2019,QUALITY DESIGN SERVICES INC,3,1,3,0,54,5531,MI,OKEMOS,48864
2019,OMNEX ENGINEERING & MANAGEMENT INC,1,0,0,0,54,8721,MI,ANN ARBOR,48108
2019,PHOENIX DATA SYSTEMS INC,1,0,0,0,54,3142,MI,SOUTHFIELD,48034
2019,RESOURCE TECH CORP DBA BRIGHTWING,8,1,4,0,56,9323,MI,TROY,48083
2019,RESOURCE TECHNOLOGY CORPORATION DB,0,0,1,0,99,9323,MI,TROY,48083
2019,MICHIGAN PUBLIC HEALTH INSTITUTE,2,0,1,0,92,3835,MI,OKEMOS,48864
2019,SUGARBUSH INC D/B/A INBOUND 281,0,1,0,0,54,0075,MI,BLOOMFIELD HILLS,48302
2019,GREAT EXPRESSIONS DENTAL CENTERS,1,0,2,0,62,7135,MI,SOUTHFIELD,48034
2019,ESI NORTH AMERICA INC,0,0,1,0,54,8224,MI,FARMINGTON,48334
2019,ESI NORTH AMERICA INC,0,0,3,0,54,8224,MI,FARMINGTON HILLS,48334
2019,VIZIO SERVICES LLC,0,0,1,0,54,8892,CA,IRVINE,92618
2019,MCLAREN MEDICAL GROUP,3,0,3,0,62,8086,MI,FLINT,48532
2019,STOUT RISIUS ROSS LLC,0,0,1,0,54,3685,MI,FARMINGTON HILLS,48334
2019,STOUT RISIUS ROSS LLC,2,1,0,0,54,3685,MI,ROYAL OAK,48067
2019,TRACTION ON DEMAND US INC,0,0,1,0,54,3363,TX,HOUSTON,77070
2019,EVERGREEN ORIENTAL INC,0,0,1,0,72,7035,MI,ANN ARBOR,48105
2019,GBOGBARA INC D/B/A KING PHARMACY,0,0,1,0,44,9922,MI,DETROIT,48215
2019,THE WILLIAM DAVIDSON INSTITUTE AT,0,0,1,0,61,8086,MI,ANN ARBOR,48109
2019,LEAPERS INC,1,0,0,0,33,3400,MI,LIVONIA,48150
2019,HTC GLOBAL SERVICES INC,7,7,219,25,54,6583,MI,TROY,48084
2019,DPM COMSULTING SVCS INC,1,0,1,0,54,8260,MI,TROY,48098
2019,NORTH AMERICAN BANCARD LLC,0,0,1,0,52,4400,MI,TROY,48083
2019,VIASTORE SYSTEMS INC,3,0,0,0,33,6007,MI,GRAND RAPIDS,49512
2019,FANUC AMERICA CORP,3,0,0,0,33,7354,IL,HOFFMAN ESTATES,60192
2019,FANUC AMERICA CORPORATION,0,0,1,0,54,7354,MI,ROCHESTER HILLS,48309
2019,V I ENGINEERING INC DBA KONRAD TEC,0,0,1,0,33,8763,MI,FARMINGTON HILLS,48331
2019,THE TAUBMAN COMPANY,0,0,1,0,53,1510,MI,BLOOMFIELD HILLS,48304
2019,LAKELAND IMMEDIATE CARE CENTER DBA,2,0,0,0,62,2107,MI,CASSOPOLIS,49031
2019,MAGNESIUM PRODUCTS OF AMERICA INC,1,0,0,0,33,8065,MI,PLYMOUTH,48170
2019,WARRIOR SPORTS,0,0,1,0,33,0517,MI,WARREN,48092
2019,MICHIGAN MUTUAL INC,0,0,1,0,52,2473,MI,SOUTHFIELD,48034
2019,GRUPO ANTOLIN NORTH AMERICA INC,2,0,1,0,33,6358,MI,AUBURN HILLS,48326
2019,INDICON CORPORATION,0,0,1,0,33,1633,MI,STERLING HEIGHTS,48312
2019,WH CANON INC,0,0,3,0,54,2661,MI,ROMULUS,48174
2019,BENTELER AUTOMOTIVE HOLLAND INC,1,0,0,0,33,5020,MI,AUBURN HILLS,48326
2019,ACRO STAFFING CORP,1,1,0,0,56,6223,MI,LIVONIA,48152
2019,SENSORS INC,1,0,0,0,33,9484,MI,SALINE,48176
2019,MULTIMATIC SALES & MARKETING INC,0,0,1,0,33,2562,MI,SOUTHFIELD,48034
2019,ARCHENTS INC,0,0,5,0,51,9575,OH,DUBLIN,43017
2019,ARCHENTS INC,1,1,7,6,54,9575,OH,DUBLIN,43017
2019,ARCHENTS INC,0,0,1,0,99,9578,OH,DUBLIN,43017
2019,INTEGRATED HEALTH SYSTEMS,1,0,0,1,62,4384,MI,THREE RIVERS,49093
2019,PROCESS CONTROL & ENGINEERING INC,1,0,0,0,54,5365,MI,AUBURN HILLS,48326
2019,INTERPRO INC,2,0,16,2,56,6631,MI,KEEGO HARBOR,48320
2019,INTERPRO INC,0,0,1,0,56,6631,NC,BLADENBORO,28320
2019,LEONI ENGINEERING PRODUCTS AND SER,0,1,0,0,33,7282,MI,LAKE ORION,48359
2019,AMERICAN AXLE MANUFACTURING INC,4,0,19,0,33,8388,MI,DETROIT,48211
2019,AMERICAN AXLE & MANUFACTURING INC,1,0,0,0,33,8388,MI,THREE RIVERS,49093
2019,AFTER INC,0,0,1,0,54,0222,CT,NORWALK,06855
2019,AFTER INC,0,2,0,1,54,0222,NY,NEW YORK,10018
2019,NOVEM CAR INTERIOR DESIGN INC,0,0,1,0,33,1165,MI,TROY,48098
2019,AMT SERVICES INC,1,0,1,0,54,1264,MI,LAKE ORION,48359
2019,AMT SERVICES INC,1,1,2,0,54,1264,MI,ORION,48359
2019,U S MEDICAL MANAGEMENT LLC,1,0,0,0,62,3946,MI,TROY,48084
2019,"COMPUTER CONSULTANTS OF AMERICA, I",0,1,2,1,54,5344,MI,BLOOMFIELD HILLS,48302
2019,HOME PRO CARE INC,0,0,1,0,62,8121,MI,FARMINGTON HILLS,48334
2019,PAGE ENGINEERING INC,0,0,1,0,54,4931,MI,JACKSON,49201
2019,MICHIGAN CUSTOM MACHINES INC,0,0,1,0,33,5360,MI,NOVI,48375
2019,PROGRAM PLANNING PROFESSIONALS INC,0,3,2,0,54,6928,MI,ANN ARBOR,48108
2019,ALPINE ELECTRONICS RESEARCH OF AME,1,0,0,0,33,8195,CA,TORRANCE,90501
2019,LOWRY HOLDING CO INC DBA LOWRY SOL,0,0,1,0,54,9137,MI,BRIGHTON,48116
2019,DETROIT ENGINEERED PRODUCTS INC,27,0,36,1,54,2776,MI,TROY,48085
2019,FEAMOLD INC,0,0,1,0,54,6182,MI,TROY,48098
2019,G2 CONSULTING GROUP LLC,1,0,0,0,54,0422,MI,TROY,48083
2019,UNITED REHAB SERVICES PC,0,0,1,0,99,1772,MI,WARREN,48088
2019,EDAG INC,6,0,2,1,54,1993,MI,TROY,48083
2019,PREFERRED MEDICINE INC,0,0,1,0,56,3495,MI,ALLEN PARK,48101
2019,ASCENSION MEDICAL GRP PROMED D/B/A,0,0,2,0,62,3801,MI,KALAMAZOO,49048
2019,SIMOLEX RUBBER CORPORATION,1,0,0,0,32,6107,MI,PLYMOUTH,48170
2019,ATS ASSEMBLY AND TEST INC,0,0,1,0,33,2911,MI,WIXOM,48393
2019,FRAUNHOFER USA INC,5,0,1,0,54,3030,MI,PLYMOUTH,48170
2019,GREAT LAKES HOME HEALTH SERVICES I,0,0,4,0,62,6511,MI,JACKSON,49202
2019,ACCIDENT FUND INSUR CO OF AMERICA,0,0,2,0,52,7001,MI,LANSING,48901
2019,ACCIDENT FUND INSURANCE CO OF AMER,1,0,5,0,52,7001,MI,LANSING,48933
2019,TERRY BARR SALES LLC,0,0,0,1,42,0741,MI,SOUTHFIELD,48034
2019,DIMENSIONAL CONTROL SYSTEMS INC,5,1,4,0,54,1218,MI,TROY,48098
2019,PATTI ENGINEERING INC,0,0,1,0,54,1989,MI,AUBURN HILLS,48326
2019,HP PELZER AUTOMOTIVE SYSTEMS INC,0,0,0,1,42,4772,MI,TROY,48084
2019,AMHERST CAPITAL PARTNERS LLC D/B/A,1,0,0,0,52,6014,MI,BIRMINGHAM,48009
2019,INTER POWER CORP D/B/A INTERPOWER,0,0,1,0,33,6628,MI,ALMONT,48003
2019,SPARROW IONIA HOSPITAL,0,0,1,0,62,8134,MI,LANSING,48912
2019,INDUSTRIAL AUTOMATION LLC,0,1,0,0,33,5223,MI,ROCHESTER HILLS,48309
2019,LOTUS INTERNATIONAL COMPANY,0,0,1,0,33,7175,MI,CANTON,48187
2019,MIRACLE SOFTWARE SYSTEMS INC,0,0,1,0,54,5684,MI,NOVI,48374
2019,HI TECH REHABILITATION SVCS INC,2,0,0,0,62,5861,MI,SOUTHFIELD,48075
2019,ASPIRUS IRON RIVER HOSPITAL & CLIN,1,0,0,0,62,6977,MI,IRON RIVER,49935
2019,VED SOFTWARE SERVICES INC,0,0,0,2,54,9281,MI,FARMINGTON,48331
2019,VED SOFTWARE SERVICES INC,4,0,7,1,54,9281,MI,FARMINGTON HILLS,48331
2019,SYNERGY COMPUTER SOLUTIONS INC,0,0,1,0,54,9287,MI,BINGHAM FARMS,48025
2019,LOGIC SOLUTIONS INC,1,2,1,0,54,0684,MI,ANN ARBOR,48105
2019,LOGIC SOLUTIONS INC,1,0,0,0,99,0684,MI,ANN ARBOR,48105
